6, 153.149.219.153, 12.266801, (103.226.5.93)
7, 61.200.80.13, 9.277809, (103.226.5.93)
8, 129.250.2.129, 9.196454, (103.226.5.93)
9, 129.250.2.66, 79.773891, (103.226.5.93)
10, 129.250.3.100, 73.575439, (103.226.5.93)
11, 116.51.31.54, 114.479149, (103.226.5.93)
12, 182.79.255.93, 135.686886, (103.226.5.93)
13, None, None, (103.226.5.93)
14, None, None, (103.226.5.93)
15, None, None, (103.226.5.93)
16, None, None, (103.226.5.93)
17, None, None, (103.226.5.93)
18, 45.117.0.82, 138.736678, (103.226.5.93)
19, 108.29.219.93, 633.632756, (103.226.5.93)
20, 45.117.0.82, 138.278035, (103.226.5.93)
21, 108.29.219.93, 779.197832, (103.226.5.93)
22, 45.117.0.82, 136.855960, (103.226.5.93)
23, 108.29.219.93, 864.370924, (103.226.5.93)
24, 45.117.0.82, 139.518185, (103.226.5.93)
25, None, None, (103.226.5.93)
26, None, None, (103.226.5.93)
27, None, None, (103.226.5.93)
28, 45.117.0.82, 137.162845, (103.226.5.93)
29, None, None, (103.226.5.93)
30, 45.117.0.82, 138.479612, (103.226.5.93)
31, None, None, (103.226.5.93)
32, 45.117.0.82, 141.823085, (103.226.5.93)
33, None, None, (103.226.5.93)
34, 45.117.0.82, 141.188456, (103.226.5.93)
35, None, None, (103.226.5.93)
36, 45.117.0.82, 142.202464, (103.226.5.93)
37, None, None, (103.226.5.93)
38, 45.117.0.82, 139.745502, (103.226.5.93)
39, None, None, (103.226.5.93)
40, 45.117.0.82, 141.935233, (103.226.5.93)
41, None, None, (103.226.5.93)
42, 45.117.0.82, 141.803831, (103.226.5.93)
43, None, None, (103.226.5.93)
44, 45.117.0.82, 142.156696, (103.226.5.93)
45, None, None, (103.226.5.93)
46, 45.117.0.82, 144.271063, (103.226.5.93)
47, 173.44.37.60, 5744.531227, (103.226.5.93)
48, 173.44.37.60, 997.768197, (103.226.5.93)
49, 173.44.37.60, 997.947521, (103.226.5.93)
