41, None, None
42, 45.117.0.82, 165.914407
43, None, None
44, 45.117.0.82, 148.901190
45, 103.226.1.249, 141.167002
46, 45.117.0.82, 141.544969
47, None, None
48, 45.117.0.82, 150.225820
49, None, None
50, 45.117.0.82, 150.063060
1, 133.71.3.254, 3.330091
2, 133.71.254.13, 755.023456
3, 150.99.187.253, 3.917953
4, 150.99.91.191, 23.843188
5, 210.171.225.21, 16.856965
6, 103.200.13.198, 140.020859
7, 111.118.196.23, 140.456847
8, 111.118.196.25, 140.564971
9, 111.118.198.1, 138.949457
10, 103.231.91.250, 138.374303
11, 103.231.91.115, 137.917638
1, 133.71.3.254, 1.659889
2, None, None
3, 150.99.187.253, 2.012961
4, 150.99.90.81, 7.596220
5, 210.173.178.18, 11.290893
6, 153.149.221.109, 14.819838
7, 61.200.80.9, 7.746167
8, 129.250.7.32, 8.031687
9, 129.250.4.182, 48.823559
10, 129.250.2.83, 55.449887
11, None, None
12, None, None
13, 103.4.28.217, 49.290275
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 2.791083
2, 133.71.254.13, 9.115276
3, 150.99.187.253, 2.818635
4, 150.99.84.105, 8.029446
5, 210.173.178.18, 12.228545
6, 153.149.221.109, 13.991818
7, 61.200.80.13, 7.863927
8, 129.250.7.32, 7.778458
9, 129.250.4.182, 54.717330
10, 129.250.2.83, 41.399832
11, None, None
12, None, None
13, 103.4.28.217, 47.348610
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 3.324726
2, 133.71.254.13, 7.212575
3, 150.99.187.253, 3.140143
4, 150.99.91.191, 59.591161
5, 210.171.225.21, 15.700040
6, None, None
7, 27.122.122.8, 116.692436
8, None, None
9, None, None
10, None, None
11, None, None
12, None, None
13, None, None
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.709156
2, 133.71.254.13, 78.321633
3, 150.99.187.253, 2.195300
4, 150.99.91.81, 14.755592
5, 210.171.225.21, 15.190121
6, 103.200.13.198, 114.790123
7, 27.122.122.8, 115.448504
8, None, None
9, None, None
10, None, None
11, None, None
12, None, None
13, None, None
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.694574
2, 133.71.254.13, 18.649855
3, 150.99.187.253, 2.232645
4, 150.99.89.209, 14.441387
5, 61.213.145.221, 22.595459
6, 129.250.6.188, 60.731571
7, 129.250.3.34, 16.350127
8, 129.250.2.51, 58.072522
9, 129.250.6.92, 61.632869
10, 116.0.93.210, 61.644379
11, 180.87.15.80, 90.979857
12, 180.87.15.202, 149.938625
13, None, None
14, 14.141.116.230, 164.514335
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
