0000000000000000000000000000000000000000 count 8 age -9221814926 sec
    Node 7f140bd8859d802e6fc64223a3a9ba95695d3314 [2607:fad8:0:1::3]:4236 age -9221814926 [expired]
    Node 7f7914b47c59351cd4feb313cf528485269c2081 [2607:5300:201:3000::29cc]:4240 age -9221814926 [expired]
    Node 70cb80ef845317cacd384631ec1c78b183e1a4f4 [2001:41d0:401:3100::2900]:4240 age -9221814926 [expired]
    Node 7110917629d2351434dd68487d2e4032a4da5f64 [2001:41d0:303:67d2::]:4250 age -9221814926 [expired]
    Node 75a5369dac8106bbfb68e82bd2e5f350f0adc0dd [2001:41d0:303:67d2::]:4242 age -9221814926 [expired]
    Node 5bc8089a35cd49045753dfef2f7d70908424bd92 [2001:41d0:303:67d2::]:4229 age -9221814926 [expired]
    Node 59a497ca936d39a20794f9583db8c826bd259a4f [2407:7000:8423:b00::3]:4568 age -9221814926 [expired]
    Node 5cd0e6e2f2154a6b43b33c2f3c90789b09f87bf8 [2001:41d0:401:3100::2900]:4253 age -9221814926 [expired]
8000000000000000000000000000000000000000 count 0 age -9221814926 sec

