0000000000000000000000000000000000000000 count 8 age -9222740684 sec
    Node 2bf8723d7fc10cce27bb6e068c9dad2ce3ae4320 [2607:fad8:0:1::]:4223 age -9222740684 [expired]
    Node 2e699e84795a4f72c738db18e8780f7454b9bd29 [2607:fad8:0:1::3]:4223 age -9222740684 [expired]
    Node 2f26c7e1b0f7b9321d41bd154e40d572b07adcc8 [2607:fad8:4:6:d4e9:8e07:c8de:11ce]:4114 age -9222740684 [expired]
    Node 2273f19ddb1cee3fb00a382359d33067f34d1427 [2607:fad8:0:1::]:4229 age -9222740684 [expired]
    Node 2220e7cabf0a80b7c802e1185da8b3860a2745ab [2607:fad8:0:1::]:4222 age -9222740684 [expired]
    Node 27ddb57266c42c697dc452550b3630f8adb02e5e [2607:fad8:0:1::]:4241 age -9222740684 [expired]
    Node 24034877a63ea717c9aa82c5a0dca3341a7c68e3 [2607:fad8:0:1::]:4234 age -9222740684 [expired]
    Node 33da696070ddff402ea92e99cb03d43c72d18977 [2003:d9:ebd0:7400:4e4d:11c2:4207:e0c2]:8856 age -9222740684 [expired]
8000000000000000000000000000000000000000 count 0 age -9222740684 sec

