0000000000000000000000000000000000000000 count 8 age -9219750058 sec
    Node 09df59477d0a739a271e617cf1346004707c1c38 [2607:5300:201:3000::29cc]:4248 age -9219750058 [expired]
    Node 0eaa953e914459717cd286db30b8135588d31ae2 [2001:41d0:403:3398::]:43846 age -9219750058 [expired]
    Node 02e2037cc1adfe94d34749476ceacd75e9c7494b [2607:fad8:0:1::3]:4249 age -9219750058 [expired]
    Node 000cfc267757c8bf890272378cb631fb1fc8d8bc [2607:fad8:0:1::]:4250 age -9219750058 [expired]
    Node 001b1a6457db82d5951e182b2717bb86251d6926 [2001:41d0:403:3398::]:38013 age -9219750058 [expired]
    Node 07defbfb283ca4136ce90e2970a5fdec63ffba5b [2001:41d0:303:67d2::]:4232 age -9219750058 [expired]
    Node 0441cacda5ddbc7f8d1ca8e4f083e3bccb9853af [2607:fad8:0:1::]:4225 age -9219750058 [expired]
    Node 04914ebe1dcd31ac69c8acde361e741abed5919b [2607:fad8:0:1::]:4245 age -9219750058 [expired]
8000000000000000000000000000000000000000 count 1 age -9219750058 sec
    Node cbe23694efcd6e5d2c66bead5acc5aecdef1be76 [2001:0:53aa:64c:3420:1b3d:63dd:962b]:5196 age -9219750058 [expired]

