0000000000000000000000000000000000000000 count 8 age -9221112824 sec
    Node 7e7f7f765ecd0bb82119cd1e7168e2724738f060 [2607:fad8:0:1::]:4224 age -9221112824 [expired]
    Node 7ddbbbec8bb937ef86b069d49016081fee3dfd41 [2001:41d0:303:4814::]:45766 age -9221112824 [expired]
    Node 7b6423119ea65ee6bb14e63db84f24ef16a85d3a [2a01:cb10:3ee:8700:52e5:49ff:fe40:47df]:5996 age -9221112824 [expired]
    Node 6dbd6f7246eb75c62d50c55a72b0e73233a07426 [2607:fad8:0:1::]:4243 age -9221112824 [expired]
    Node 64be7bd972556b2a747ce21a766be7ed13da8597 [2001:41d0:303:4814::]:36626 age -9221112824 [expired]
    Node 6463534768b40361cc7434229935bdd0aff28ec3 [2607:fad8:0:1::]:4242 age -9221112824 [expired]
    Node 5e90112da31bb863d4ac141ac23e1afc28757c6d [2607:fad8:0:1::]:4240 age -9221112824 [expired]
    Node 5377906039b3ee2cbd62d433eb75a838615132e9 [2001:41d0:303:4814::]:38767 age -9221112824 [expired]
8000000000000000000000000000000000000000 count 0 age -9221112824 sec

