0000000000000000000000000000000000000000 count 8 age -9219663010 sec
    Node 21bee66c122565d76b8989028cf103185a69b989 [2607:5300:201:3000::29cc]:4251 age -9219663010 [expired]
    Node 2273f19ddb1cee3fb00a382359d33067f34d1427 [2607:fad8:0:1::]:4229 age -9219663010 [expired]
    Node 2220e7cabf0a80b7c802e1185da8b3860a2745ab [2607:fad8:0:1::]:4222 age -9219663010 [expired]
    Node 27f2106c82ea2186258aa1bb159334de859ea4ab [2001:41d0:303:67d2::]:4248 age -9219663010 [expired]
    Node 3bc3805a50130ef46dd87cabea3a8542aff46e76 [2001:41d0:303:4814::]:48440 age -9219663010 [expired]
    Node 3c1a0155fa0ac9b222b5a9e2a4ad4aa9306d9e9a [2001:41d0:303:4814::]:40427 age -9219663010 [expired]
    Node 3e7438366ba5186e7fb3825973d94acf4ac671a4 [2001:41d0:303:67d2::]:4222 age -9219663010 [expired]
    Node 3e32adf75ffcc1e26e4848f668af6b55c19ed0b1 [2001:41d0:303:4814::]:41635 age -9219663010 [expired]
8000000000000000000000000000000000000000 count 8 age -9219663010 sec
    Node f84da81e32416aedf306d0881b1c170e7e7aa421 [2607:5300:201:3000::29cc]:4253 age -9219663010 [expired]
    Node fb184725647f3e467c1a3ef9489d5191f631fb61 [2607:5300:201:3000::29cc]:4245 age -9219663010 [expired]
    Node fbfb016c257be20972b3959cbeddd64b33fd6df4 [2607:5300:201:3000::29cc]:4229 age -9219663010 [expired]
    Node ffdb3f51f5554c53dbf8b10909f46299cd7e613a [2607:5300:201:3000::29cc]:4231 age -9219663010 [expired]
    Node efe7a57a064b57541dea82335c3e2672ec3926c8 [2607:5300:201:3000::29cc]:4246 age -9219663010 [expired]
    Node e0f4120bb2bfa976f4fb0b4cf84a822a69b0a95d [2607:5300:201:3000::29cc]:4226 age -9219663010 [expired]
    Node e404ab9178a8043ca9a0e83c763ede55785a7caf [2607:5300:201:3000::29cc]:4249 age -9219663010 [expired]
    Node e480eddfde781920da648d3c649549c2cd33f8da [2607:5300:201:3000::29cc]:4232 age -9219663010 [expired]

