0000000000000000000000000000000000000000 count 8 age -9221046215 sec
    Node 3727093703f14a31b4e3fbc27fb35868753527f4 [2001:41d0:303:4814::]:42585 age -9221046215 [expired]
    Node 35305db3936e5fc6ac3cd2877ca05fa348d1c850 [2001:41d0:303:4814::]:35515 age -9221046215 [expired]
    Node 31c7ffe45283e47d2f0b3af7d9b322f131352dee [2607:5300:201:3000::29cc]:4241 age -9221046215 [expired]
    Node 2220e7cabf0a80b7c802e1185da8b3860a2745ab [2607:fad8:0:1::]:4222 age -9221046215 [expired]
    Node 1eb527746723104af70685584ec8117c9def7453 [2001:41d0:303:4814::]:45476 age -9221046215 [expired]
    Node 0d3878dfdb548060df5c6d9f4d0eae0d21440266 [2a00:23c6:112:a900:5704:3e80:f25f:9bef]:4400 age -9221046215 [expired]
    Node 02e2037cc1adfe94d34749476ceacd75e9c7494b [2607:fad8:0:1::3]:4249 age -9221046215 [expired]
    Node 02beedf004dfd3d693bdcc97e10a15120a199c01 [2607:5300:201:3000::29cc]:4227 age -9221046215 [expired]
8000000000000000000000000000000000000000 count 0 age -9221046215 sec

