0000000000000000000000000000000000000000 count 8 age -9220906208 sec
    Node 2541caf4dd2d544f3e82ce3bac011b26be00c101 [2001:41d0:303:4814::]:48564 age -9220906208 [expired]
    Node 2220e7cabf0a80b7c802e1185da8b3860a2745ab [2607:fad8:0:1::]:4222 age -9220906208 [expired]
    Node 3287ac4ea318b6652384c35c2e5ad768c804e167 [2607:5300:201:3000::29cc]:4240 age -9220906208 [expired]
    Node 4b02f0e24492a5e89c50b8a74b1b8f5ed4e78968 [2607:5300:201:3000::29cc]:4233 age -9220906208 [expired]
    Node 483ae6a08a49a7ae16c7b761641b9e0ee4fd921d [2607:5300:201:3000::29cc]:4238 age -9220906208 [expired]
    Node 57696d76f90ea7e6d1354f314e68a7c2a9649fd3 [2a01:e0a:192:3bb0:51e2:80dd:5e74:6a94]:6924 age -9220906208 [expired]
    Node 75615b2f7ed502b7319005ac09c1a1bed474c119 [2607:5300:201:3000::29cc]:4223 age -9220906208 [expired]
    Node 70120ac61e613d30a1cc8f8cbd713a7f41356282 [2607:5300:201:3000::29cc]:4231 age -9220906208 [expired]
8000000000000000000000000000000000000000 count 0 age -9220906208 sec

