0000000000000000000000000000000000000000 count 8 age -9219557544 sec
    Node 57696d76f90ea7e6d1354f314e68a7c2a9649fd3 [2a01:e0a:192:3bb0:151:bc4c:35c2:4848]:4320 age -9219557544 [expired]
    Node 567321fe5199f82ea7e9a5e3e5105aaf20466894 [2001:41d0:401:3100::2900]:4251 age -9219557544 [expired]
    Node 569ab0aaf36d9b9621e9a858fceaf72f70c6fc84 [2001:41d0:303:67d2::]:4251 age -9219557544 [expired]
    Node 5440b16f2256c886c9d6ae04928afbbaf78a715c [2001:41d0:303:67d2::]:4238 age -9219557544 [expired]
    Node 54dbe62cab258b4d7abf075903cfd3af1fa7e0d7 [2607:5300:201:3000::29cc]:4243 age -9219557544 [expired]
    Node 515c7aaf7904dfe96b75ce6dc60a356ac24f07cd [2001:41d0:303:67d2::]:4244 age -9219557544 [expired]
    Node 517f17c288c8e8968ed8b5a7b22d80e362e00dbc [2001:41d0:303:4814::]:4233 age -9219557544 [expired]
    Node 50a37e58c63a25a9310fdee40328b1940ba1c970 [2607:fad8:0:1::]:4235 age -9219557544 [expired]
8000000000000000000000000000000000000000 count 0 age -9219557544 sec

