0000000000000000000000000000000000000000 count 0 age -9223195794 sec
8000000000000000000000000000000000000000 count 8 age -9223195794 sec
    Node c5b7e996a23af08ae1ed221162a1a20f9abc0454 [2607:fad8:0:1::3]:4229 age -9223195794 [expired]
    Node c5f15b9d194d9916ecf27e837e78450d5f2d89bc [2607:5300:201:3000::29cc]:4234 age -9223195794 [expired]
    Node c314c60deb5e9bcbfbc007e968ba690a2903bfa0 [2001:41d0:401:3100::2900]:4246 age -9223195794 [expired]
    Node d091d1db77eb1078b570cf5d8a99fd4e9c139cf1 [2607:fad8:0:1::]:4239 age -9223195794 [expired]
    Node d017e1086a92ee65dab2277f8ea979405e6b9f18 [2a01:e35:2f15:1f30:9420:2ef7:ec0b:f5ed]:8174 age -9223195794 [expired]
    Node d00d38a369a8a88ad64ab9719d1959722910028a [2a01:e34:ef77:45b0:b4d2:a0bb:4e8f:1fe8]:7708 age -9223195794 [expired]
    Node d0065d49aa2a74d21ed13a7b300e2911eed09a14 [2a01:e0a:501:ef90:ec2c:8db8:e8e9:4201]:5098 age -9223195794 [expired]
    Node d02cf919a29e4d5e95290c6da0fe5a228bc0e9ec [2a01:e34:ec0a:1230:48ea:39e4:a05b:9ba6]:8180 age -9223195794 [expired]

