0000000000000000000000000000000000000000 count 0 age -9221392870 sec
8000000000000000000000000000000000000000 count 8 age -9221392870 sec
    Node efe7a57a064b57541dea82335c3e2672ec3926c8 [2607:5300:201:3000::29cc]:4246 age -9221392870 [expired]
    Node ef00dfd11dd5c96981e6604865656a84068e2747 [2603:9001:5310:ef61:4da7:3ead:bfc0:6f54]:5698 age -9221392870 [expired]
    Node e5c059383a4cc55abb7a4a7e1c98abca750113a2 [2001:569:7128:c400:5486:23b:3464:5756]:7578 age -9221392870 [expired]
    Node e5a2c99651365ad644d3247dc68625eb69ae8895 [2001:41d0:401:3100::2900]:4237 age -9221392870 [expired]
    Node e4dc0f4381e529593bd6acb5fed7cddc09bb24a7 [2607:f2c0:e558:1e89:5de7:8f5b:236c:15ee]:7516 age -9221392870 [expired]
    Node e406e4c5f19b8b3bcccbf49b60d714628ce4c831 [2001:41d0:303:67d2::]:4253 age -9221392870 [expired]
    Node e404ab9178a8043ca9a0e83c763ede55785a7caf [2607:5300:201:3000::29cc]:4249 age -9221392870 [expired]
    Node e6ea3a0258956a4dde5391b7953883c7208c8d3d [2001:8003:2666:a01:f592:cefc:10ee:1358]:6788 age -9221392870 [expired]

