0000000000000000000000000000000000000000 count 8 age -9219581258 sec
    Node 31c7ffe45283e47d2f0b3af7d9b322f131352dee [2607:5300:201:3000::29cc]:4241 age -9219581258 [expired]
    Node 310675f463fd432bae5848eb4a18b46e17ba3be3 [2a0c:f040:0:2790::4e]:6316 age -9219581258 [expired]
    Node 3a4bb631d2cb2428157c4656cabdde8f9878e747 [2001:41d0:401:3100::2900]:4226 age -9219581258 [expired]
    Node 3bc3805a50130ef46dd87cabea3a8542aff46e76 [2001:41d0:303:4814::]:48440 age -9219581258 [expired]
    Node 3b0e3a8201a11d01b18b82237b3bbefabc4c9008 [2607:5300:201:3000::29cc]:4228 age -9219581258 [expired]
    Node 39baef4a45bd653d440b912b7947f21e34878d98 [2607:fad8:4:6:8b81:32e6:28:506a]:7952 age -9219581258 [expired]
    Node 39fc6cab7e799c06b808ce6c90f489c254e7db68 [2a02:121f:5656:0:5dae:816e:7826:846b]:7826 age -9219581258 [expired]
    Node 390e3e7ec21965c42ea4b2bf3c910794af0e7df6 [2a02:587:dbe:5c00:9802:d939:d7fd:439e]:7218 age -9219581258 [expired]
8000000000000000000000000000000000000000 count 0 age -9219581258 sec

