0000000000000000000000000000000000000000 count 8 age -9221477539 sec
    Node 49526fc31ea6e174c5023d0e2ae3b96ccd1fe602 [2a01:e0a:18:8a90:1c72:bfda:76cc:6fe7]:5388 age -9221477539 [expired]
    Node 49612b71cc6ac1e7e9a5996e31aa684e915d6486 [2001:41d0:401:3100::2900]:4252 age -9221477539 [expired]
    Node 44a52d3c614a1fe673318805eb41478d3f2ce6b8 [2001:41d0:303:4814::]:52625 age -9221477539 [expired]
    Node 43ee6d168e84895e5446b41cbc20f095a7897c0e [2001:41d0:303:67d2::]:4227 age -9221477539 [expired]
    Node 537a700f117293e768b4e38a2860acb3d4f5a642 [2607:fb90:567e:d5ec:dc91:eb12:a4c:e2f8]:7554 age -9221477539 [expired]
    Node 50a37e58c63a25a9310fdee40328b1940ba1c970 [2607:fad8:0:1::]:4235 age -9221477539 [expired]
    Node 515c7aaf7904dfe96b75ce6dc60a356ac24f07cd [2001:41d0:303:67d2::]:4244 age -9221477539 [expired]
    Node 5119e11f3efbcd4e929569de0096a1df872a86e1 [2606:2e00:0:b0::a01e]:4225 age -9221477539 [expired]
8000000000000000000000000000000000000000 count 0 age -9221477539 sec

