0000000000000000000000000000000000000000 count 8 age -9223246601 sec
    Node 56fcf74aa234bf5140a090bd9db18c90b5c5afbe [2a01:e34:ee9a:2530:d9c4:48dd:2574:9bc2]:5248 age -9223246601 [expired]
    Node 5647582fa1c855d7f6a75285d7e35d344ae1f2d2 [2600:1700:4fb0:8fb0:103c:988f:458c:cc3]:7770 age -9223246601 [expired]
    Node 57267776113f13762afe6d9b5446b2ccbb59e86e [2a02:a210:2304:3080:fe59:dec3:abec:9a0]:4438 age -9223246601 [expired]
    Node 52104564638dcfe954ba3e905135293af35b4b4a [2603:9000:cf15:bc00:341e:7479:7859:5456]:7358 age -9223246601 [expired]
    Node 5bc8089a35cd49045753dfef2f7d70908424bd92 [2001:41d0:303:67d2::]:4229 age -9223246601 [expired]
    Node 5b9e5c61db11a5a69c8284ac21806e39d2334ccd [2001:41d0:401:3100::2900]:4251 age -9223246601 [expired]
    Node 58ca9e12380eadfec91af377c2cc1157102a6136 [2001:981:a72c:1:a4e1:b102:c3d3:e7c2]:6320 age -9223246601 [expired]
    Node 58ef923a64e021adce47bf5e50cc5f38193cac3d [2001:41d0:303:67d2::]:4226 age -9223246601 [expired]
8000000000000000000000000000000000000000 count 2 age -9223246601 sec
    Node de71224b8fb49e61abb68ea64711106b77374cb5 [2607:5300:201:3000::29cc]:4222 age -9223246601 [expired]
    Node d0065d49aa2a74d21ed13a7b300e2911eed09a14 [2a01:e0a:501:ef90:16:63b0:e37:889b]:5098 age -9223246601 [expired]

