0000000000000000000000000000000000000000 count 8 age -9223281401 sec
    Node 4318a89333808242096c960dd887e1fbb26c71d7 [2806:2f0:9000:1dd1:1583:5333:d0c9:c18a]:7736 age -9223281401 [expired]
    Node 43ee6d168e84895e5446b41cbc20f095a7897c0e [2001:41d0:303:67d2::]:4227 age -9223281401 [expired]
    Node 43c1265cc850976ebe8ed7154ba44d677fd55c91 [2607:5300:201:3000::29cc]:4225 age -9223281401 [expired]
    Node 423475ae8a4768fb6e1f8aeb60baa4e3c2fcf6e4 [2001:41d0:401:3100::2900]:4224 age -9223281401 [expired]
    Node 41aa4ff76a6958dcde60d7c3883d61ad559b0414 [2607:5300:201:3000::29cc]:4239 age -9223281401
    Node 475aaae4168e8ee3fa8e141dcd47c69da99ab309 [2607:fad8:4:6::37]:4223 age -9223281401 [expired]
    Node 54eca26f2cebb5dc60840437fecc6268ea2c8bca [2406:3400:21b:a3d0:ec15:b8e1:40a1:a883]:7856 age -9223281401 [expired]
    Node 54db7fb865dd9ca8fbff708b38db546a93bea022 [2605:a000:1a04:cad2:b403:9d4f:190e:822f]:4972 age -9223281401 [expired]
8000000000000000000000000000000000000000 count 0 age -9223281401 sec

