0000000000000000000000000000000000000000 count 8 age -9222699881 sec
    Node 2bf8723d7fc10cce27bb6e068c9dad2ce3ae4320 [2607:fad8:0:1::]:4223 age -9222699881 [expired]
    Node 2d854ca0f70fa3275144589ffe272c49588d3dc1 [2607:5300:201:3000::29cc]:4242 age -9222699881 [expired]
    Node 2e699e84795a4f72c738db18e8780f7454b9bd29 [2607:fad8:0:1::3]:4223 age -9222699881 [expired]
    Node 2e8c59ef588f064638d052d036b02a47d161026e [2a03:4000:9:439::1]:4222 age -9222699881 [expired]
    Node 2f83d37beb43fd678d4778a1fbb3b6c52993a80f [2001:41d0:303:67d2::]:4230 age -9222699881 [expired]
    Node 24034877a63ea717c9aa82c5a0dca3341a7c68e3 [2607:fad8:0:1::]:4234 age -9222699881 [expired]
    Node 257923cc81c5797421207be7d661ed79e7d7e22f [2a01:e0a:513:88e0:cc91:d390:8be3:bacc]:6418 age -9222699881 [expired]
    Node 277467984864e3f216af79e2839f212e34ae2ae6 [2601:681:4a00:7380:b9d1:283c:d321:4d0d]:6418 age -9222699881 [expired]
8000000000000000000000000000000000000000 count 0 age -9222699881 sec

