0000000000000000000000000000000000000000 count 0 age -9220996431 sec
8000000000000000000000000000000000000000 count 8 age -9220996431 sec
    Node 959c7003f45d73153c75d041e763a481110b8d1a [2001:41d0:303:67d2::]:4233 age -9220996431 [expired]
    Node 967938c55cdd1d7e5e64eeb9bede6e97376db569 [2607:fad8:0:1::]:4227 age -9220996431 [expired]
    Node 97ee6364427b0dacd978b99d80c17fd83666272c [2601:1c0:6d02:9340:74d5:1aa:90bc:742b]:7412 age -9220996431 [expired]
    Node 98315db71b4add74a169cc3bdb14a8def89eec2a [2604:2000:1107:c73d:6da5:7e77:47a1:9487]:8540 age -9220996431 [expired]
    Node 99d1b7e67877809a6edab3a5a84fc57e02b43600 [2001:16b8:2d75:7400:106b:fe12:c734:725b]:8206 age -9220996431 [expired]
    Node 9da5a829febc32e08cefcb74162465c751b4b469 [2001:41d0:401:3100::2900]:4235 age -9220996431 [expired]
    Node 9e21d99bec432caaddd7a0ca32a370e7701beb1f [2001:41d0:303:67d2::]:4246 age -9220996431 [expired]
    Node 8a3640ce6385a67fe57feb06073bd48cbeb6c6b6 [2806:108e:d:3469:f454:9766:b496:da9e]:8360 age -9220996431 [expired]

