0000000000000000000000000000000000000000 count 0 age -9220873804 sec
8000000000000000000000000000000000000000 count 8 age -9220873804 sec
    Node cc1c645c1f145d5b965ff8263305fb21c67c584c [2409:8a55:4c84:89a0:bdbf:7520:1b25:7a8e]:5452 age -9220873804 [expired]
    Node cc2b75b96cec631c6e6f47eedf760abb82f81152 [2003:d3:1702:13f1:8796:67bb:ff66:ae21]:6176 age -9220873804 [expired]
    Node cd92c50b811beb2ad44a41e5449676e92c1a484c [2a03:3b40:268:0:4ecc:6aff:fed8:6075]:6918 age -9220873804 [expired]
    Node cdb2bdd6424551a64e3df829bf6684c7b15396a8 [2001:41d0:403:3398::]:4223 age -9220873804 [expired]
    Node cdce8482d14910950a1e6fe58ebfdee3c87932e8 [2607:fad8:0:1::]:4230 age -9220873804 [expired]
    Node cdc78ea3260675f4e5811b27c96e432c2d957ece [2607:fad8:4:6::37]:4222 age -9220873804 [expired]
    Node cd4f0a4332fef47d5f9a128fabce9e19eb6a1900 [2001:41d0:403:3398::]:58238 age -9220873804 [expired]
    Node ce5397e50a431113fa4f1f933984cc3218c4dbc0 [2001:41d0:401:3100::2900]:4231 age -9220873804 [expired]

