0000000000000000000000000000000000000000 count 6 age -9221262619 sec
    Node 21bee66c122565d76b8989028cf103185a69b989 [2607:5300:201:3000::29cc]:4251 age -9221262619 [expired]
    Node 2273f19ddb1cee3fb00a382359d33067f34d1427 [2607:fad8:0:1::]:4229 age -9221262619 [expired]
    Node 24034877a63ea717c9aa82c5a0dca3341a7c68e3 [2607:fad8:0:1::]:4234 age -9221262619 [expired]
    Node 27f2106c82ea2186258aa1bb159334de859ea4ab [2001:41d0:303:67d2::]:4248 age -9221262619 [expired]
    Node 27ddb57266c42c697dc452550b3630f8adb02e5e [2607:fad8:0:1::]:4241 age -9221262619 [expired]
    Node 2752340a6c285d17cd77ccce1f72f7a3612974ad [2607:fad8:0:1::3]:4227 age -9221262619 [expired]
8000000000000000000000000000000000000000 count 6 age -9221262619 sec
    Node a6fc5c5461130a969e794755e3da3ebb7cace441 [2607:fad8:0:1::3]:4224 age -9221262619 [expired]
    Node a65727a95c3dbdef77b042b51589b2c09cd3d1e0 [2a02:810d:1340:4a1c:55f8:966b:6bed:6614]:8578 age -9221262619 [expired]
    Node bbb09685927f610ccb5f39951d2d24d9efd2cbfc [2607:fad8:0:1::3]:4232 age -9221262619 [expired]
    Node bab449f3c23b3d53d115c19c4a4dc5a184d67fb2 [2607:fad8:4:6:313d:9777:f797:88c3]:4176 age -9221262619 [expired]
    Node bed9da3b75369cd990ad1b1fbe718037cad65847 [2001:16b8:68ea:3300:9dc0:590c:fe7:2cdc]:5736 age -9221262619 [expired]
    Node b7af011d21ac64fa6223fb7ba4d60d78bc9b4bf8 [2601:87:300:f30:d02d:42ee:e8a0:f024]:8710 age -9221262619 [expired]

