0000000000000000000000000000000000000000 count 8 age -9219690662 sec
    Node 0b4a029920bc1a8a22e9d82d9fae0cd9fc032b63 [2607:5300:201:3000::29cc]:4236 age -9219690662 [expired]
    Node 0ae1bea0ec64c57d0c6e9fbfb68a4002b5b38fe6 [2a01:e0a:217:23c0:6236:ddff:fed4:3b8b]:4180 age -9219690662 [expired]
    Node 0a5b0166503793a33a89fdaffa5405b0e910f734 [2001:41d0:303:67d2::]:4231 age -9219690662 [expired]
    Node 0a69a0cf22535cc7239dc4d37ec7fd1f82912fa0 [2001:41d0:303:4814::]:4252 age -9219690662 [expired]
    Node 0f473b3ba76e034e01395590ef8afe12e01733fb [2001:41d0:303:4814::]:4223 age -9219690662 [expired]
    Node 0e3d0492d4e8f1f9144ebfdc1ee0076f69c834b0 [2001:41d0:303:4814::]:4231 age -9219690662 [expired]
    Node 02f6b4dcbdf52254451b7725317a7851b95517df [2001:41d0:403:3398::]:50569 age -9219690662 [expired]
    Node 02e2037cc1adfe94d34749476ceacd75e9c7494b [2607:fad8:0:1::3]:4249 age -9219690662 [expired]
8000000000000000000000000000000000000000 count 0 age -9219690662 sec

