0000000000000000000000000000000000000000 count 8 age -9221811330 sec
    Node 5d1408385acda25114f904eca873a4632c1c36d9 [2001:16b8:228e:7100:459b:eac2:2694:db7f]:5132 age -9221811330 [expired]
    Node 5c3417ca8350c3a7ff75cc64e29d4797221328bd [2607:fad8:4:6:d0e4:f12b:313e:763f]:7536 age -9221811330 [expired]
    Node 5bc8089a35cd49045753dfef2f7d70908424bd92 [2001:41d0:303:67d2::]:4229 age -9221811330 [expired]
    Node 5b0ce4e46003d5c70ae0712483347e0d36e09119 [2001:41d0:401:3100::2900]:4250 age -9221811330 [expired]
    Node 5a8f5029f2be13e7455b503bc87ceb87c4839b76 [2003:de:5f37:9800:1c89:1320:45fc:31cb]:5906 age -9221811330 [expired]
    Node 5a13bd38b3b5e834293711cf833cc6a422bfa595 [2001:41d0:401:3100::2900]:4247 age -9221811330 [expired]
    Node 599a83f6d0a726c47a0faaa284a879ffd54323db [2607:fad8:4:6:453a:677d:8381:3d52]:8722 age -9221811330 [expired]
    Node 58ef923a64e021adce47bf5e50cc5f38193cac3d [2001:41d0:303:67d2::]:4226 age -9221811330 [expired]
8000000000000000000000000000000000000000 count 0 age -9221811330 sec

