0000000000000000000000000000000000000000 count 8 age -9221406071 sec
    Node 2e8c59ef588f064638d052d036b02a47d161026e [2a03:4000:9:439::1]:4222 age -9221406071 [expired]
    Node 2b9f801c1ad8536825828ca86a33e710c274397f [2001:41d0:303:4814::]:52881 age -9221406071 [expired]
    Node 2752340a6c285d17cd77ccce1f72f7a3612974ad [2607:fad8:0:1::3]:4227 age -9221406071 [expired]
    Node 24034877a63ea717c9aa82c5a0dca3341a7c68e3 [2607:fad8:0:1::]:4234 age -9221406071 [expired]
    Node 2273f19ddb1cee3fb00a382359d33067f34d1427 [2607:fad8:0:1::]:4229 age -9221406071 [expired]
    Node 2220e7cabf0a80b7c802e1185da8b3860a2745ab [2607:fad8:0:1::]:4222 age -9221406071 [expired]
    Node 20737ba9ebc750cd306657cd1398ef0cf724aee0 [2607:fad8:0:1::3]:4240 age -9221406071 [expired]
    Node 300b3d9c85b22b89ad5a0f82f5c76bee9a2f73a6 [2607:fad8:0:1::3]:4237 age -9221406071 [expired]
8000000000000000000000000000000000000000 count 8 age -9221406071 sec
    Node a99e752ca1e687c05ad0085874a8a11820d5a58c [2001:41d0:303:67d2::]:4236 age -9221406071 [expired]
    Node a664ae3db795792ff8f0d270f905219fc120f81b [2804:14d:5c58:862b:4046:dbbf:4275:c5b2]:6166 age -9221406071 [expired]
    Node a65727a95c3dbdef77b042b51589b2c09cd3d1e0 [2a02:810d:1340:4a1c:9426:e49:bc54:f80c]:8578 age -9221406071 [expired]
    Node a7009d35486fc0853656426a9483a21e3b7c4c7b [2606:2e00:0:b0::a01e]:4227 age -9221406071 [expired]
    Node a5356adb894cc67e9bd860ecf759651dbe2f5787 [2001:1c05:12f:2400:a5e0:4314:acbe:2fcc]:5010 age -9221406071 [expired]
    Node b029cbbd5cd6c6f591a504b9a16eb02d20ade48b [2001:41d0:401:3100::2900]:4238 age -9221406071 [expired]
    Node b1ec85c39268e4884425ec769ae3a657ac4bf880 [2601:43:8200:e8f0::8a63]:7466 age -9221406071 [expired]
    Node b1066f50a3f80ce3f628f2724216ec05dbc04a40 [2604:2000:2cc4:8b00:d11d:8b5b:b4c1:38af]:5922 age -9221406071 [expired]

