0000000000000000000000000000000000000000 count 5 age -9220269679 sec
    Node 470ecc36a0053b19db79c6903ed4a11bc0221ebf [2607:5300:201:3000::29cd]:4222 age -9220269679 [expired]
    Node 3e32adf75ffcc1e26e4848f668af6b55c19ed0b1 [2001:41d0:303:4814::]:41635 age -9220269679 [expired]
    Node 3c1a0155fa0ac9b222b5a9e2a4ad4aa9306d9e9a [2001:41d0:303:4814::]:40427 age -9220269679 [expired]
    Node 2cf79974c133017ee812771e97b6254376f0f8aa [2001:41d0:303:4814::]:42774 age -9220269679 [expired]
    Node 0584468588ca884767c939b05281c1d74c0e6f31 [2001:41d0:303:4814::]:35625 age -9220269679 [expired]
8000000000000000000000000000000000000000 count 3 age -9220269679 sec
    Node 82943e7be2b8f4cd0ea63d9f1c97e3ee2ea09297 [2607:fad8:0:1::3]:4231 age -9220269679 [expired]
    Node 8068f7823a4b9705eb565d10c0a01453b5b1fa21 [2607:fad8:0:1::]:4238 age -9220269679 [expired]
    Node 81b9d76d713fe3fe9f3625b0a0b339af3666f8a1 [2a01:e34:ee1f:ce70:9c8a:8cc4:3f4:c5c3]:6742 age -9220269679 [expired]

