0000000000000000000000000000000000000000 count 8 age -9221300117 sec
    Node 62f08e80082f47904fe4092896c0cf7a84607d38 [2607:5300:201:3000::29cc]:4230 age -9221300117 [expired]
    Node 62e773694dd06a686e4321018a671671901f94d9 [2001:41d0:303:67d2::]:4243 age -9221300117 [expired]
    Node 6105b7180e2ac9d2e8aacc3f8dfdc78f7e6ece48 [2607:fad8:0:1::3]:4243 age -9221300117 [expired]
    Node 6139f176a3d3e52a3cd20b3af7eb926aec135963 [2607:fad8:0:1::3]:4225 age -9221300117 [expired]
    Node 606f955bebf3341652cf3d1e9149b2590115513b [2001:41d0:401:3100::2900]:4241 age -9221300117 [expired]
    Node 602f97855baf6940fe37ca8fa89581cb4b0a4712 [2001:41d0:401:3100::2900]:4249 age -9221300117 [expired]
    Node 68c1cc071a61d2db3df286e661235057e383a347 [2001:41d0:303:4814::]:42703 age -9221300117 [expired]
    Node 640742b9bb0b2b6a3cc766556e0f0cf8bf385cbd [2607:fad8:0:1::3]:4251 age -9221300117 [expired]
8000000000000000000000000000000000000000 count 0 age -9221300117 sec

