0000000000000000000000000000000000000000 count 8 age -9219611558 sec
    Node 5e90112da31bb863d4ac141ac23e1afc28757c6d [2607:fad8:0:1::]:4240 age -9219611558 [expired]
    Node 5f8dab883b782aa0f8664b9558260a907f8ade48 [2a01:cb08:8a:7a00:debb:b9d4:c141:d4b7]:8194 age -9219611558 [expired]
    Node 5f983f5f22a11338b7c928bfc019490bb841bbb7 [2607:5300:201:3000::29cd]:4227 age -9219611558 [expired]
    Node 5ffb4348eef1eab2663c874ac81787579a1a2176 [2001:41d0:401:3100::2900]:4228 age -9219611558 [expired]
    Node 5ca9de9b08edc4cf20ca9c22c7fd3de3b8d74736 [2607:fad8:4:6:ca5b:76ff:fe14:4d02]:4252 age -9219611558 [expired]
    Node 5c087c1c364c5f197183feab29777eb7fd29c152 [2001:16b8:1c91:b800:680d:bdfe:101d:5ab6]:6556 age -9219611558 [expired]
    Node 5d5b5a6ae7677dc3090b30f57a2d3c14d58a3889 [2a01:e34:ed88:c090:dafc:93ff:fe08:7ac3]:8246 age -9219611558 [expired]
    Node 5d6ede4e734874f79f355934e3ed537f3886ad76 [2a00:1028:8384:8eaa:b13a:c579:c1bc:4af9]:4476 age -9219611558 [expired]
8000000000000000000000000000000000000000 count 0 age -9219611558 sec

