0000000000000000000000000000000000000000 count 0 age -9221032430 sec
8000000000000000000000000000000000000000 count 8 age -9221032430 sec
    Node f55f1ca247716702f19284763f4d805301aeaf60 [2607:fad8:4:6:a6:2a99:3c83:4e51]:5454 age -9221032430 [expired]
    Node f6802c0f8b2eee0c91a38119b3db02ca24a1e0f6 [2607:fad8:0:1::3]:4222 age -9221032430 [expired]
    Node ffdb3f51f5554c53dbf8b10909f46299cd7e613a [2607:5300:201:3000::29cc]:4231 age -9221032430 [expired]
    Node c31a379c5f69120502a388f041801c0b7debe136 [2001:41d0:303:4814::]:37231 age -9221032430 [expired]
    Node c8066636fbd65523411252c6b816d189121b9a7d [2607:f720:1400:1410:54dd:4b61:6d29:857a]:5398 age -9221032430 [expired]
    Node bf2255864e10452b5445e0f0775bbc94d94f1c84 [2001:41d0:303:4814::]:48307 age -9221032430 [expired]
    Node a98a6f7ceeb52b6a148f6f3a3cb6bb08929c0c4f [2001:41d0:303:4814::]:46185 age -9221032430 [expired]
    Node 86d3da96804ef299cf79cadfabfec48407ab0b2e [2607:fad8:0:1::3]:4241 age -9221032430 [expired]

