0000000000000000000000000000000000000000 count 5 age -9221826933 sec
    Node 569ab0aaf36d9b9621e9a858fceaf72f70c6fc84 [2001:41d0:303:67d2::]:4251 age -9221826933 [expired]
    Node 5440b16f2256c886c9d6ae04928afbbaf78a715c [2001:41d0:303:67d2::]:4238 age -9221826933 [expired]
    Node 558ac97ac87bcdfd5012ce426c9721b0640bfdf3 [2804:7f2:2890:b55e:287f:b7e5:4c01:9c7e]:7898 age -9221826933 [expired]
    Node 584a396a6b20a77becbc8ea5ba0934bbedfd923f [2607:fad8:4:6:a9e7:50a4:e62c:4e62]:5550 age -9221826933 [expired]
    Node 59a497ca936d39a20794f9583db8c826bd259a4f [2407:7000:8423:b00::3]:4568 age -9221826933 [expired]
8000000000000000000000000000000000000000 count 5 age -9221826933 sec
    Node e404ab9178a8043ca9a0e83c763ede55785a7caf [2607:5300:201:3000::29cc]:4249 age -9221826933 [expired]
    Node cbc2fcd7f5ab0eb33b4db9b7da831f99e78a0ee0 [2607:5300:201:3000::29cc]:4248 age -9221826933 [expired]
    Node c472c44b536831159a5476c4ab9fd5c29dee7841 [2607:5300:201:3000::29cc]:4236 age -9221826933 [expired]
    Node de71224b8fb49e61abb68ea64711106b77374cb5 [2607:5300:201:3000::29cc]:4222 age -9221826933 [expired]
    Node d5af402fe30b1b6ee001db31b237114df1969344 [2607:5300:201:3000::29cc]:4223 age -9221826933 [expired]

