0000000000000000000000000000000000000000 count 8 age -9221852131 sec
    Node 569ab0aaf36d9b9621e9a858fceaf72f70c6fc84 [2001:41d0:303:67d2::]:4251 age -9221852131 [expired]
    Node 5777e7b0ec904b53a9d758d198e850ce915d369e [2a01:e35:2f47:80e0:baee:65ff:fed1:7993]:4156 age -9221852131 [expired]
    Node 50ae1a316e14f53543c24297b3acfba105cecfe4 [2001:41d0:303:4814::]:34205 age -9221852131 [expired]
    Node 50a37e58c63a25a9310fdee40328b1940ba1c970 [2607:fad8:0:1::]:4235 age -9221852131 [expired]
    Node 515c7aaf7904dfe96b75ce6dc60a356ac24f07cd [2001:41d0:303:67d2::]:4244 age -9221852131 [expired]
    Node 5e2f4c0ae3ef271bd23254a00bdf393fc8511fa7 [2a01:388:54b:150:48a2:2fc8:2a6b:6e08]:7018 age -9221852131 [expired]
    Node 58ef923a64e021adce47bf5e50cc5f38193cac3d [2001:41d0:303:67d2::]:4226 age -9221852131 [expired]
    Node 5ab272c470c8f02803a046e9f4e7ace12fed3aad [2804:14d:72a4:9059:4def:10ec:234c:e685]:7320 age -9221852131 [expired]
8000000000000000000000000000000000000000 count 0 age -9221852131 sec

