0000000000000000000000000000000000000000 count 8 age -9220933813 sec
    Node 0b0cf95522663a53e4faacf47bacdcf04b05d1aa [2a01:e35:8b1f:10d0:68d1:2d28:149a:1bee]:8088 age -9220933813 [expired]
    Node 0de1cafca691ea1969c1428e58ebee6c6cf8d2e4 [2001:41d0:303:4814::]:59425 age -9220933813 [expired]
    Node 000cfc267757c8bf890272378cb631fb1fc8d8bc [2607:fad8:0:1::]:4250 age -9220933813 [expired]
    Node 0441cacda5ddbc7f8d1ca8e4f083e3bccb9853af [2607:fad8:0:1::]:4225 age -9220933813 [expired]
    Node 04914ebe1dcd31ac69c8acde361e741abed5919b [2607:fad8:0:1::]:4245 age -9220933813 [expired]
    Node 1b54a15f281d6c562081d7ec184c02040b06fc3e [2607:fad8:0:1::3]:4242 age -9220933813 [expired]
    Node 1d7e926fa6fdb3eeeae7cc760586db3dad934c79 [2607:fad8:0:1::]:4237 age -9220933813 [expired]
    Node 1f02f169ec3f8c96b8941d249ba98eb72418e27e [2601:2c7:c280:131e::d43]:8188 age -9220933813 [expired]
8000000000000000000000000000000000000000 count 8 age -9220933813 sec
    Node d707335c3553fef5bd41bd3c46f9e755bf6aaa40 [2a01:e34:eead:37f0:206c:b23f:6609:7a7b]:6082 age -9220933813 [expired]
    Node d5c31e0b97d859755fc58018a431828c11c460fa [2001:41d0:401:3100::2900]:4248 age -9220933813 [expired]
    Node d5c00ac18226dac5bdfb29840fb18f5d896f243a [2607:fad8:4:6::37]:4225 age -9220933813 [expired]
    Node d3ab7f5a3c1ace5e7db45c01ec359c936fdbaaca [2001:16b8:2cb8:2300:24ec:51b2:4d54:99a6]:7494 age -9220933813 [expired]
    Node d245109174f0b0217aa7b0227357923028d32930 [2001:b07:644a:1d93:6cca:589c:eb46:8452]:4222 age -9220933813 [expired]
    Node d1eba045585119348625e986bd72b13e54ecbacc [2001:41d0:403:3398::]:55264 age -9220933813 [expired]
    Node d1fdcb71508d453f4a30fda52a01ea39afad92b9 [2a01:e0a:432:5a00:c4fc:f2c5:8d9f:dbb5]:7574 age -9220933813 [expired]
    Node d091d1db77eb1078b570cf5d8a99fd4e9c139cf1 [2607:fad8:0:1::]:4239 age -9220933813 [expired]

