0000000000000000000000000000000000000000 count 8 age -9221472138 sec
    Node 6f675a58c758655694714376dfc5ce325b45ca16 [2a01:e0a:1aa:2090:d085:c508:2728:9c4f]:4190 age -9221472138 [expired]
    Node 6fc977f38fedf34c3d0288a6d9713e49099bf33d [2607:5300:201:3000::29cc]:4233 age -9221472138 [expired]
    Node 6e41ad56805d16f506b8d6eae7389dc8a832a993 [2601:2c3:4280:1ab0:c520:aee:3406:8afb]:5048 age -9221472138 [expired]
    Node 6105b7180e2ac9d2e8aacc3f8dfdc78f7e6ece48 [2607:fad8:0:1::3]:4243 age -9221472138 [expired]
    Node 629ef24968cfbf6e52bdd560123083c027777f34 [2001:41d0:303:4814::]:37978 age -9221472138 [expired]
    Node 62e773694dd06a686e4321018a671671901f94d9 [2001:41d0:303:67d2::]:4243 age -9221472138 [expired]
    Node 664700ae6a7a1bd3b583c06dc1f00084d915ab3e [2001:41d0:303:67d2::]:4245 age -9221472138 [expired]
    Node 667d3940e2d0ef1f6006761f5030cb80e7f0e416 [2604:2000:1342:8c03:8496:a960:6688:c8fa]:7098 age -9221472138 [expired]
8000000000000000000000000000000000000000 count 8 age -9221472138 sec
    Node a6b95f2bcaa3914bc3b8eb661becfb41e16f3f2c [2607:fad8:0:1::3]:4230 age -9221472138 [expired]
    Node b31542bd4ce46c4472d7bc6254a6e6c360576123 [2001:41d0:303:4814::]:49832 age -9221472138 [expired]
    Node b1bc3bdd058c86ab0d059a6f24b606a6f1d18033 [2001:41d0:303:4814::]:52392 age -9221472138 [expired]
    Node b62ea9c2ce6065c49943223d3ca71e076c523cfa [2001:41d0:303:4814::]:44137 age -9221472138 [expired]
    Node 8a1012805928307c7b36d9af2f63513d17cac321 [2001:41d0:303:4814::]:53204 age -9221472138 [expired]
    Node 82ff19e726f16c6f85f785a9ee4b294143893d71 [2607:5300:201:3000::29cc]:4244 age -9221472138 [expired]
    Node 938b93567f1589257b59d6db8ac03816070914e7 [2a01:e0a:513:88e0:c8fb:ed71:f27c:a6d0]:5268 age -9221472138 [expired]
    Node 9230c6792130faab13c053e3f079d80a9c7a9a97 [2607:5300:201:3000::29cc]:4252 age -9221472138 [expired]

