0000000000000000000000000000000000000000 count 8 age -9221002433 sec
    Node 493ef38c8a3f582d31ea7953e38fa1900966ea91 [2001:41d0:303:4814::]:55201 age -9221002433 [expired]
    Node 4436e286dc66c85a4a33472d6dd1626953b4796d [2001:41d0:303:4814::]:55487 age -9221002433 [expired]
    Node 5e90112da31bb863d4ac141ac23e1afc28757c6d [2607:fad8:0:1::]:4240 age -9221002433 [expired]
    Node 6dbd6f7246eb75c62d50c55a72b0e73233a07426 [2607:fad8:0:1::]:4243 age -9221002433 [expired]
    Node 63a30bcf2ee65d004346fb760b0dcbe81b287338 [2001:41d0:303:4814::]:44119 age -9221002433 [expired]
    Node 6463534768b40361cc7434229935bdd0aff28ec3 [2607:fad8:0:1::]:4242 age -9221002433 [expired]
    Node 7b6423119ea65ee6bb14e63db84f24ef16a85d3a [2a01:cb10:3ee:8700:52e5:49ff:fe40:47df]:5996 age -9221002433 [expired]
    Node 7e7f7f765ecd0bb82119cd1e7168e2724738f060 [2607:fad8:0:1::]:4224 age -9221002433 [expired]
8000000000000000000000000000000000000000 count 8 age -9221002433 sec
    Node bd3a2ca174beff01334815314a78b70090ac78dd [2804:14d:78c1:8048:684c:de18:915a:118a]:5568 age -9221002433 [expired]
    Node bd6ca05867abdef2951299b1f1c2d25fa515c494 [2003:de:e70a:200:3b25:cb51:1718:ac6e]:4458 age -9221002433 [expired]
    Node bd7c0aff6c6e9b16ab9019b21458ee96ff4cd8c0 [2001:ac8:31:203:8c8:b072:17e1:10eb]:5900 age -9221002433 [expired]
    Node be14180cc7d34e6111b48830b455f61a826db6b6 [2409:8a62:368:a4c0:a1c6:203d:6bfc:47b1]:7296 age -9221002433 [expired]
    Node be6d8d4aa093f15abb9ac0a01b8c4abeb1147da4 [2a02:1748:dd1d:13e0:d1d7:e89c:e552:4474]:5892 age -9221002433 [expired]
    Node be4f27325e018f86c59878291e046a232bb80c53 [2a02:810d:1380:3378:1d64:764d:1c31:4bb]:6366 age -9221002433 [expired]
    Node be944f96d4fd93d084ab2bf986650c162c04351e [2001:41d0:403:3398::]:4245 age -9221002433 [expired]
    Node bed9da3b75369cd990ad1b1fbe718037cad65847 [2001:16b8:6863:9800:dd5e:4910:dad1:5235]:4550 age -9221002433 [expired]

