0000000000000000000000000000000000000000 count 8 age -9220882206 sec
    Node 6139f176a3d3e52a3cd20b3af7eb926aec135963 [2607:fad8:0:1::3]:4225 age -9220882206 [expired]
    Node 672858544203ea3e387fdf2eccaa1a2b394a2846 [2a01:e34:ee04:1030:f9e9:c356:c93b:3fb4]:7756 age -9220882206 [expired]
    Node 6e41ad56805d16f506b8d6eae7389dc8a832a993 [2601:2c3:4280:1ab0:4d3d:eeda:ef52:a4c7]:5048 age -9220882206 [expired]
    Node 6f84e4aced7a3265b73ac9f61974f16c586f3038 [2001:41d0:303:4814::]:49873 age -9220882206 [expired]
    Node 6dbd6f7246eb75c62d50c55a72b0e73233a07426 [2607:fad8:0:1::]:4243 age -9220882206 [expired]
    Node 7b2acc621f8bf5f0b2868e7e5f5cdf57935bba13 [2607:fad8:0:1::3]:4226 age -9220882206 [expired]
    Node 417220d03f4115059df5f97f4f4e48a628b9228b [2001:41d0:403:3398::]:33443 age -9220882206 [expired]
    Node 4c807e6e9b14b5aed4741025bd9c27ecd1e105be [2607:fad8:0:1::3]:4244 age -9220882206 [expired]
8000000000000000000000000000000000000000 count 8 age -9220882206 sec
    Node c98ed54d59faca4c767aabc7d7b0623c3f5ec224 [2a01:e0a:307:2c60:cb5e:2980:b670:f0fb]:8498 age -9220882206 [expired]
    Node c8066636fbd65523411252c6b816d189121b9a7d [2607:f720:1400:1410:54dd:4b61:6d29:857a]:5398 age -9220882206 [expired]
    Node d7646020596f9b4c319140b178563eb18f302281 [2003:d8:e70f:f500:659e:b0f5:a1dd:18b6]:8642 age -9220882206 [expired]
    Node d776f60e15c2db49f01d35beb0a6d04f95715845 [2601:204:d102:2ed0:40ed:6dde:2526:9a5d]:6746 age -9220882206 [expired]
    Node d5c00ac18226dac5bdfb29840fb18f5d896f243a [2607:fad8:4:6::37]:4225 age -9220882206 [expired]
    Node d1fdcb71508d453f4a30fda52a01ea39afad92b9 [2a01:e0a:432:5a00:c4fc:f2c5:8d9f:dbb5]:7574 age -9220882206 [expired]
    Node d10bdbbec6b52badbd29dbcd7cefc1ba61380ec4 [2001:41d0:403:3398::]:4246 age -9220882206 [expired]
    Node d091d1db77eb1078b570cf5d8a99fd4e9c139cf1 [2607:fad8:0:1::]:4239 age -9220882206 [expired]

