0000000000000000000000000000000000000000 count 8 age -9223291603 sec
    Node 475aaae4168e8ee3fa8e141dcd47c69da99ab309 [2607:fad8:4:6::37]:4223 age -9223291603 [expired]
    Node 41aa4ff76a6958dcde60d7c3883d61ad559b0414 [2607:5300:201:3000::29cc]:4239 age -9223291603 [expired]
    Node 43ee6d168e84895e5446b41cbc20f095a7897c0e [2001:41d0:303:67d2::]:4227 age -9223291603 [expired]
    Node 43c1265cc850976ebe8ed7154ba44d677fd55c91 [2607:5300:201:3000::29cc]:4225 age -9223291603 [expired]
    Node 423475ae8a4768fb6e1f8aeb60baa4e3c2fcf6e4 [2001:41d0:401:3100::2900]:4224 age -9223291603 [expired]
    Node 5efcf3da2f62c113873f2cdef087ed1731f7eb16 [2607:fad8:4:6:84ff:ce8:da15:faed]:7710 age -9223291603 [expired]
    Node 57267776113f13762afe6d9b5446b2ccbb59e86e [2a02:a210:2304:3080:fe59:dec3:abec:9a0]:4438 age -9223291603 [expired]
    Node 57287ed57aa7395ba39870b10677af200fb3cc36 [2604:ca00:13c:60d9:62c4:274a:9a8b:ccfc]:7976 age -9223291603 [expired]
8000000000000000000000000000000000000000 count 0 age -9223291603 sec

