0000000000000000000000000000000000000000 count 8 age -9221253036 sec
    Node 1df1ada8713869e59895a69bd1cb12e5eafb520e [2001:41d0:303:4814::]:49110 age -9221253036 [expired]
    Node 1d7e926fa6fdb3eeeae7cc760586db3dad934c79 [2607:fad8:0:1::]:4237 age -9221253036 [expired]
    Node 160a29bcbb1a679356cd0b4559f5199ff8d34d68 [2607:fad8:0:1::3]:4248 age -9221253036 [expired]
    Node 170f892f51e81a7cfd9faae1461bb5a1d8ca25c4 [2a01:e35:2ecf:61c0:ad93:a828:f8da:9f68]:8060 age -9221253036 [expired]
    Node 158ee07d251e1fbc1dd95a8cb0f88d771d838e5a [2607:fad8:0:1::3]:4235 age -9221253036 [expired]
    Node 13c33475499435fce45e498f53509aa05fc789cd [2001:41d0:303:67d2::]:4228 age -9221253036 [expired]
    Node 10d5d505fd980fe916b173b39ba576181565170a [2607:fad8:0:1::]:4246 age -9221253036 [expired]
    Node 107947a57d9517f1ac1f4f4c86579776177d6f3c [2001:bc8:4734:820a::1]:4222 age -9221253036 [expired]
8000000000000000000000000000000000000000 count 0 age -9221253036 sec

