0000000000000000000000000000000000000000 count 8 age -9223362726 sec
    Node 4eb45e63292b53ee8a46f187ecfaaacee85a0972 [2a01:cb19:884e:8f00:9522:2145:911a:eb2a]:5452 age -9223362726 [expired]
    Node 4d15091e90adc9a8b65db43c50f1bbe6c31ec513 [2001:41d0:401:3100::2900]:4223 age -9223362726 [expired]
    Node 4d62e217017d17043e763ced4146a0fe532cf19d [2001:41d0:401:3100::2900]:4242 age -9223362726 [expired]
    Node 4c807e6e9b14b5aed4741025bd9c27ecd1e105be [2607:fad8:0:1::3]:4244 age -9223362726 [expired]
    Node 43a702bc972ee62ab325ca84bc3f5c2bb0b10565 [2001:18c0:49f:7c00:c939:c1dd:aba6:1a80]:6878 age -9223362726 [expired]
    Node 41aa4ff76a6958dcde60d7c3883d61ad559b0414 [2607:5300:201:3000::29cc]:4239 age -9223362726 [expired]
    Node 41909d70788e8df5edf3a83ced9cdbf97fa20975 [2804:7f3:6980:d70e:cc47:e19a:a095:b40e]:6984 age -9223362726 [expired]
    Node 475aaae4168e8ee3fa8e141dcd47c69da99ab309 [2607:fad8:4:6::37]:4223 age -9223362726 [expired]
8000000000000000000000000000000000000000 count 0 age -9223362726 sec

