0000000000000000000000000000000000000000 count 0 age -9219426713 sec
8000000000000000000000000000000000000000 count 8 age -9219426713 sec
    Node cdc78ea3260675f4e5811b27c96e432c2d957ece [2607:fad8:4:6::37]:4222 age -9219426713 [expired]
    Node cdce8482d14910950a1e6fe58ebfdee3c87932e8 [2607:fad8:0:1::]:4230 age -9219426713 [expired]
    Node cd92c50b811beb2ad44a41e5449676e92c1a484c [2a03:3b40:268:0:4ecc:6aff:fed8:6075]:7376 age -9219426713 [expired]
    Node cfae5449b9c5f509fe47eba38e445d0547f71d1c [2001:41d0:303:4814::]:4247 age -9219426713 [expired]
    Node c98ed54d59faca4c767aabc7d7b0623c3f5ec224 [2a01:e0a:307:2c60:cb5e:2980:b670:f0fb]:5372 age -9219426713 [expired]
    Node c967068d9c932627a05b0ce4e4da1ba6e65d85a1 [2607:5300:201:3000::29cc]:4251 age -9219426713 [expired]
    Node cb9d05b6abc0e996a157db3116a13e1c4b3cc166 [2001:41d0:303:4814::]:43154 age -9219426713 [expired]
    Node cb0f626b3817594038048e544fd1d4c67ef1fd67 [2607:5300:201:3000::29cc]:4241 age -9219426713 [expired]

