0000000000000000000000000000000000000000 count 0 age -9220983826 sec
8000000000000000000000000000000000000000 count 8 age -9220983826 sec
    Node 99d1b7e67877809a6edab3a5a84fc57e02b43600 [2001:16b8:2d75:7400:106b:fe12:c734:725b]:8206 age -9220983826 [expired]
    Node 9da5a829febc32e08cefcb74162465c751b4b469 [2001:41d0:401:3100::2900]:4235 age -9220983826 [expired]
    Node 9e21d99bec432caaddd7a0ca32a370e7701beb1f [2001:41d0:303:67d2::]:4246 age -9220983826 [expired]
    Node 9e3f03583c482bb11a46134a169c1398b5baf77e [2001:41d0:403:3398::]:4250 age -9220983826 [expired]
    Node 8a125428fead8a6fadcefda76f5720cbf251d599 [2001:41d0:303:67d2::]:4240 age -9220983826 [expired]
    Node 8dd671f9c98e6c676b12422977aabd5be3cfb373 [2607:5300:201:3000::29cc]:4239 age -9220983826 [expired]
    Node 8ecf00ddda81745360a73dd221f6a51b06d33803 [2a02:2149:823d:c500:4056:cf4:8292:9acc]:5422 age -9220983826 [expired]
    Node 8f65df30a43d8767dfb41a7fbf6cf50d63df710b [2003:c6:6f08:e4f7:817c:a01b:b016:50be]:7064 age -9220983826 [expired]

