0000000000000000000000000000000000000000 count 0 age -9220927812 sec
8000000000000000000000000000000000000000 count 8 age -9220927812 sec
    Node d5c31e0b97d859755fc58018a431828c11c460fa [2001:41d0:401:3100::2900]:4248 age -9220927812 [expired]
    Node d3ab7f5a3c1ace5e7db45c01ec359c936fdbaaca [2001:16b8:2cb8:2300:24ec:51b2:4d54:99a6]:7494 age -9220927812 [expired]
    Node d3b4a3a501a294993b3c0ecd19e758f01ea68976 [2a02:1205:c6b9:d6e0:650f:4c7e:8c09:4193]:4470 age -9220927812 [expired]
    Node d091d1db77eb1078b570cf5d8a99fd4e9c139cf1 [2607:fad8:0:1::]:4239 age -9220927812 [expired]
    Node d1fdcb71508d453f4a30fda52a01ea39afad92b9 [2a01:e0a:432:5a00:c4fc:f2c5:8d9f:dbb5]:7574 age -9220927812 [expired]
    Node dabe1c2e9c39f6678bfa43031e688cd03244ef92 [2800:484:2983:e910:e89b:79e8:e90b:b7f3]:7506 age -9220927812 [expired]
    Node d91889ce5db1bbde9f2001847e2d001c3ae3eb1e [2001:660:5301:24:fe26:fe9:adfd:44bc]:8720 age -9220927812 [expired]
    Node d9fe0590f5430eece8827469ffccf066d75d4aa4 [2607:fad8:0:1::]:4249 age -9220927812 [expired]

