0000000000000000000000000000000000000000 count 8 age -9223211792 sec
    Node 4d62e217017d17043e763ced4146a0fe532cf19d [2001:41d0:401:3100::2900]:4242 age -9223211792 [expired]
    Node 4eb45e63292b53ee8a46f187ecfaaacee85a0972 [2a01:cb19:884e:8f00:993b:c909:2a11:7e42]:5032 age -9223211792 [expired]
    Node 48caab2a476a7b359f32af138aa9c37fade7d442 [2607:5300:201:3000::29cc]:4243 age -9223211792 [expired]
    Node 48b1b31422d7a5e89c0eb78aff1109f4019af7c4 [2001:41d0:303:67d2::]:4223 age -9223211792 [expired]
    Node 475aaae4168e8ee3fa8e141dcd47c69da99ab309 [2607:fad8:4:6::37]:4223 age -9223211792 [expired]
    Node 41aa4ff76a6958dcde60d7c3883d61ad559b0414 [2607:5300:201:3000::29cc]:4239 age -9223211792 [expired]
    Node 43a702bc972ee62ab325ca84bc3f5c2bb0b10565 [2001:18c0:49f:7c00:34e3:7473:7a0e:90]:6878 age -9223211792 [expired]
    Node 423475ae8a4768fb6e1f8aeb60baa4e3c2fcf6e4 [2001:41d0:401:3100::2900]:4224 age -9223211792 [expired]
8000000000000000000000000000000000000000 count 0 age -9223211792 sec

