0000000000000000000000000000000000000000 count 0 age -9223114461 sec
8000000000000000000000000000000000000000 count 8 age -9223114461 sec
    Node f4b72cb1ee36220b4db0d4226c27cb4235d61df9 [2607:5300:201:3000::29cd]:4250 age -9223114461 [expired]
    Node f4e15a1454a30453fd1693c2dcaa7cf2e8737a27 [2a01:e0a:292:2a80:efdc:fe3c:8c3f:8a0c]:4562 age -9223114461 [expired]
    Node f6bab9012f7d3ced16ee43a0e63501205c295239 [2001:41d0:303:67d2::]:4239 age -9223114461 [expired]
    Node f6802c0f8b2eee0c91a38119b3db02ca24a1e0f6 [2607:fad8:0:1::3]:4222 age -9223114461 [expired]
    Node ffdb3f51f5554c53dbf8b10909f46299cd7e613a [2607:5300:201:3000::29cc]:4231 age -9223114461 [expired]
    Node fbfb016c257be20972b3959cbeddd64b33fd6df4 [2607:5300:201:3000::29cc]:4229 age -9223114461 [expired]
    Node fb37dbdfbebb7fdc2880ee838562983463827515 [2607:fad8:0:1::]:4233 age -9223114461 [expired]
    Node fb184725647f3e467c1a3ef9489d5191f631fb61 [2607:5300:201:3000::29cc]:4245 age -9223114461 [expired]

