0000000000000000000000000000000000000000 count 8 age -9221836530 sec
    Node 5e2f4c0ae3ef271bd23254a00bdf393fc8511fa7 [2a01:388:54b:150:48a2:2fc8:2a6b:6e08]:7018 age -9221836530 [expired]
    Node 5fbd36d46cc66c9b660970eefb5d7db7fae57c7e [2600:1700:8070:1480::1a]:7672 age -9221836530 [expired]
    Node 58ef923a64e021adce47bf5e50cc5f38193cac3d [2001:41d0:303:67d2::]:4226 age -9221836530 [expired]
    Node 5846105d0fbae9f6bc4105b2fabe40c004122b03 [2a02:810d:813f:c9f7:5dac:e01d:b155:6205]:7814 age -9221836530 [expired]
    Node 5ab272c470c8f02803a046e9f4e7ace12fed3aad [2804:14d:72a4:9059:4def:10ec:234c:e685]:7320 age -9221836530 [expired]
    Node 5a8f5029f2be13e7455b503bc87ceb87c4839b76 [2003:de:5f37:9800:1c89:1320:45fc:31cb]:5906 age -9221836530 [expired]
    Node 5a13bd38b3b5e834293711cf833cc6a422bfa595 [2001:41d0:401:3100::2900]:4247 age -9221836530 [expired]
    Node 5b0ce4e46003d5c70ae0712483347e0d36e09119 [2001:41d0:401:3100::2900]:4250 age -9221836530 [expired]
8000000000000000000000000000000000000000 count 0 age -9221836530 sec

