0000000000000000000000000000000000000000 count 8 age -9221579919 sec
    Node 6781ae8df8448108b9b057b0bd5a8dca7fe4c353 [2a0d:5600:2:6:f362:ba43:29f3:b8a]:7302 age -9221579919 [expired]
    Node 672858544203ea3e387fdf2eccaa1a2b394a2846 [2a01:e34:ee04:1030:d07:6edd:14ea:5dec]:7756 age -9221579919 [expired]
    Node 629ef24968cfbf6e52bdd560123083c027777f34 [2001:41d0:303:4814::]:37978 age -9221579919 [expired]
    Node 6e41ad56805d16f506b8d6eae7389dc8a832a993 [2601:2c3:4280:1ab0:ec9b:84d3:29c9:a32c]:5048 age -9221579919 [expired]
    Node 68c1cc071a61d2db3df286e661235057e383a347 [2001:41d0:303:4814::]:42703 age -9221579919 [expired]
    Node 50ae1a316e14f53543c24297b3acfba105cecfe4 [2001:41d0:303:4814::]:34205 age -9221579919 [expired]
    Node 44a52d3c614a1fe673318805eb41478d3f2ce6b8 [2001:41d0:303:4814::]:52625 age -9221579919 [expired]
    Node 48b1b31422d7a5e89c0eb78aff1109f4019af7c4 [2001:41d0:303:67d2::]:4223 age -9221579919 [expired]
8000000000000000000000000000000000000000 count 8 age -9221579919 sec (cached)
    Node c472c44b536831159a5476c4ab9fd5c29dee7841 [2607:5300:201:3000::29cc]:4236 age -9221579919 [expired]
    Node d27ce7164d5e2b04bf4744a5e6b258c3f7e07e44 [2003:c7:b721:3600:16a:7a8d:a284:53f4]:7192 age -9221579919 [expired]
    Node d2e16e9709f5f19b21f58901c7be2dfb4e1821cf [2001:41d0:303:4814::]:51835 age -9221579919 [expired]
    Node dd71877de4a4e0aea6b6aea4eec6f4ab8d9e5b8c [2001:569:fbbd:ab00:9c3:39fd:812:93f3]:5590 age -9221579919 [expired]
    Node de71224b8fb49e61abb68ea64711106b77374cb5 [2607:5300:201:3000::29cc]:4222 age -9221579919 [expired]
    Node d9fe0590f5430eece8827469ffccf066d75d4aa4 [2607:fad8:0:1::]:4249 age -9221579919 [expired]
    Node d886645df3ee0298f22665337d998ce3f367234a [2001:41d0:303:4814::]:53448 age -9221579919 [expired]
    Node d8bbf4ac7f207617c29bef2a81ee6b4a55679225 [2001:41d0:401:3100::2900]:4233 age -9221579919 [expired]

