0000000000000000000000000000000000000000 count 8 age -9223231595 sec
    Node 4d62e217017d17043e763ced4146a0fe532cf19d [2001:41d0:401:3100::2900]:4242 age -9223231595 [expired]
    Node 4c807e6e9b14b5aed4741025bd9c27ecd1e105be [2607:fad8:0:1::3]:4244 age -9223231595 [expired]
    Node 5777e7b0ec904b53a9d758d198e850ce915d369e [2a01:e35:2f47:80e0:baee:65ff:fed1:7993]:6506 age -9223231595 [expired]
    Node 5647582fa1c855d7f6a75285d7e35d344ae1f2d2 [2600:1700:4fb0:8fb0:103c:988f:458c:cc3]:7770 age -9223231595 [expired]
    Node 5bc8089a35cd49045753dfef2f7d70908424bd92 [2001:41d0:303:67d2::]:4229 age -9223231595 [expired]
    Node 5fb76b94e34e7154f9d516c7fe434fdd61037973 [2a02:908:a63:2dc0:ed6f:3f49:bc71:3a1b]:5340 age -9223231595 [expired]
    Node 5e90112da31bb863d4ac141ac23e1afc28757c6d [2607:fad8:0:1::]:4240 age -9223231595 [expired]
    Node 5c48eea7d771097306d3efd676c28383d87c9b62 [2001:41d0:401:3100::2900]:4243 age -9223231595 [expired]
8000000000000000000000000000000000000000 count 8 age -9223231595 sec
    Node cc1c645c1f145d5b965ff8263305fb21c67c584c [2409:8a55:4c81:ed90:a1d3:65de:ef7a:39ba]:8112 age -9223231595 [expired]
    Node cdc78ea3260675f4e5811b27c96e432c2d957ece [2607:fad8:4:6::37]:4222 age -9223231595 [expired]
    Node cbc2fcd7f5ab0eb33b4db9b7da831f99e78a0ee0 [2607:5300:201:3000::29cc]:4248 age -9223231595 [expired]
    Node cbe23694efcd6e5d2c66bead5acc5aecdef1be76 [2001:0:53aa:64c:2828:37a8:e71f:36ff]:6776 age -9223231595 [expired]
    Node c472c44b536831159a5476c4ab9fd5c29dee7841 [2607:5300:201:3000::29cc]:4236 age -9223231595 [expired]
    Node c5517ecdb27cdee4733ed36b43a0ed2eee98aa43 [2607:fad8:0:1::]:4228 age -9223231595 [expired]
    Node c5f15b9d194d9916ecf27e837e78450d5f2d89bc [2607:5300:201:3000::29cc]:4234 age -9223231595 [expired]
    Node c5b7e996a23af08ae1ed221162a1a20f9abc0454 [2607:fad8:0:1::3]:4229 age -9223231595 [expired]

