0000000000000000000000000000000000000000 count 8 age -9221844931 sec
    Node 1a4dd8edbae90e04b301a0c764327c170d100772 [2001:41d0:303:4814::]:35561 age -9221844931 [expired]
    Node 1bb575caeca36fe7722d2daaf51efe1ee49d3010 [2600:8802:203:6700:850a:e7c2:d803:cd45]:7786 age -9221844931 [expired]
    Node 1bbaf62b3c5c50aba948c42db211231e79821828 [2a01:e0a:23c:12e0:e025:53be:9909:ccf1]:6694 age -9221844931 [expired]
    Node 158ee07d251e1fbc1dd95a8cb0f88d771d838e5a [2607:fad8:0:1::3]:4235 age -9221844931 [expired]
    Node 160a29bcbb1a679356cd0b4559f5199ff8d34d68 [2607:fad8:0:1::3]:4248 age -9221844931 [expired]
    Node 10d5d505fd980fe916b173b39ba576181565170a [2607:fad8:0:1::]:4246 age -9221844931 [expired]
    Node 1275524668b15bc52674def19e99c13b48782b09 [2001:41d0:303:67d2::]:4235 age -9221844931 [expired]
    Node 13c33475499435fce45e498f53509aa05fc789cd [2001:41d0:303:67d2::]:4228 age -9221844931 [expired]
8000000000000000000000000000000000000000 count 8 age -9221844931 sec
    Node afb150d159889cfa534c4e70dab765d1e937b946 [2a02:c7d:8e54:200:a11:96ff:fe83:a894]:7288 age -9221844931 [expired]
    Node b31542bd4ce46c4472d7bc6254a6e6c360576123 [2001:41d0:303:4814::]:49832 age -9221844931 [expired]
    Node b1bc3bdd058c86ab0d059a6f24b606a6f1d18033 [2001:41d0:303:4814::]:52392 age -9221844931 [expired]
    Node b62ea9c2ce6065c49943223d3ca71e076c523cfa [2001:41d0:303:4814::]:44137 age -9221844931 [expired]
    Node 934da289f755518d437e10b21ef4f7d50dbf2823 [2001:41d0:303:4814::]:40161 age -9221844931 [expired]
    Node fa88a37d01bccde79f0790945e1188c284e76c46 [2001:41d0:303:4814::]:48607 age -9221844931 [expired]
    Node fe5b33bbd7c181f3674d082856dbefe5ac98c859 [2001:41d0:303:4814::]:58783 age -9221844931 [expired]
    Node d2e16e9709f5f19b21f58901c7be2dfb4e1821cf [2001:41d0:303:4814::]:51835 age -9221844931 [expired]

