0000000000000000000000000000000000000000 count 8 age -9220908609 sec
    Node 6a005388e62f8a87198685a51ace16bef3d3eee4 [2001:41d0:303:4814::]:34896 age -9220908609 [expired]
    Node 6f84e4aced7a3265b73ac9f61974f16c586f3038 [2001:41d0:303:4814::]:49873 age -9220908609 [expired]
    Node 6f675a58c758655694714376dfc5ce325b45ca16 [2a01:e0a:1aa:2090:e473:1c82:e7d2:5788]:4190 age -9220908609 [expired]
    Node 63a30bcf2ee65d004346fb760b0dcbe81b287338 [2001:41d0:303:4814::]:44119 age -9220908609 [expired]
    Node 665b137f407fad33f87e780beaf05498493078d4 [2804:431:cfdb:8b61:2440:3bbb:1257:bb16]:5566 age -9220908609 [expired]
    Node 7b73ee070c9bfef0cb57fe67827ed9170016b8d1 [2001:41d0:403:3398::]:47942 age -9220908609 [expired]
    Node 48b1b31422d7a5e89c0eb78aff1109f4019af7c4 [2001:41d0:303:67d2::]:4223 age -9220908609 [expired]
    Node 5d183cec7fc8b14e5a4b03505ab67d4f9487dac6 [2001:41d0:303:4814::]:44555 age -9220908609 [expired]
8000000000000000000000000000000000000000 count 0 age -9220908609 sec

