0000000000000000000000000000000000000000 count 8 age -9219812645 sec
    Node 4c807e6e9b14b5aed4741025bd9c27ecd1e105be [2607:fad8:0:1::3]:4244 age -9219812645 [expired]
    Node 4a14cc2201754529f4ea1f416d1f507beae3ccde [2607:fad8:4:6:4122:5d6d:1e14:c5e8]:7928 age -9219812645 [expired]
    Node 48e265820526265da07ccb26eca975aaf50d43fa [2001:660:6307:50:b1f7:d814:4b70:d06a]:8708 age -9219812645 [expired]
    Node 48b1b31422d7a5e89c0eb78aff1109f4019af7c4 [2001:41d0:303:67d2::]:4223 age -9219812645 [expired]
    Node 483846fb17b5db75d358852ed90517a1074cc69a [2001:569:fbbd:ab00:7479:2641:86ce:284e]:8444 age -9219812645 [expired]
    Node 475aaae4168e8ee3fa8e141dcd47c69da99ab309 [2607:fad8:4:6::37]:4223 age -9219812645 [expired]
    Node 43ee6d168e84895e5446b41cbc20f095a7897c0e [2001:41d0:303:67d2::]:4227 age -9219812645 [expired]
    Node 41909d70788e8df5edf3a83ced9cdbf97fa20975 [2804:7f3:6980:9946:d161:d509:fe93:efae]:4472 age -9219812645 [expired]
8000000000000000000000000000000000000000 count 0 age -9219812645 sec

