0000000000000000000000000000000000000000 count 8 age -9222715482 sec
    Node 1b54a15f281d6c562081d7ec184c02040b06fc3e [2607:fad8:0:1::3]:4242 age -9222715482 [expired]
    Node 1dc027679295d135f5b195c72a5ff8d32026aec4 [2806:10ae:f:5c13:a42d:b798:a87d:4ce7]:8840 age -9222715482 [expired]
    Node 1d7e926fa6fdb3eeeae7cc760586db3dad934c79 [2607:fad8:0:1::]:4237 age -9222715482 [expired]
    Node 1ca010e8d821e597acf536ce12849d87b3c17d09 [2a00:1110:207:e9b7:3ff:4c9e:9586:4659]:5242 age -9222715482 [expired]
    Node 1c3ecc5c99190510d6b52e45fea0fed6d3d26ec5 [2001:4649:1201:0:9183:bed4:676:1207]:6104 age -9222715482 [expired]
    Node 1f02f169ec3f8c96b8941d249ba98eb72418e27e [2601:2c7:c280:131e:3542:fab9:faa8:ffe7]:8514 age -9222715482 [expired]
    Node 1ecd6fee3524e1580591b5dfd3ead6e7e36fb423 [2804:14d:5c9d:aa5f::2]:5684 age -9222715482 [expired]
    Node 1ef169449683fa1357549f87d6523b8329e9ee01 [2a02:a03f:3ef2:bf00:a420:1931:decc:b5b0]:7992 age -9222715482 [expired]
8000000000000000000000000000000000000000 count 0 age -9222715482 sec

