0000000000000000000000000000000000000000 count 0 age -9221017427 sec
8000000000000000000000000000000000000000 count 8 age -9221017427 sec
    Node de71224b8fb49e61abb68ea64711106b77374cb5 [2607:5300:201:3000::29cc]:4222 age -9221017427 [expired]
    Node dd71877de4a4e0aea6b6aea4eec6f4ab8d9e5b8c [2001:569:fbbd:ab00:4c08:6646:6164:632f]:6960 age -9221017427 [expired]
    Node d5c00ac18226dac5bdfb29840fb18f5d896f243a [2607:fad8:4:6::37]:4225 age -9221017427 [expired]
    Node cdce8482d14910950a1e6fe58ebfdee3c87932e8 [2607:fad8:0:1::]:4230 age -9221017427 [expired]
    Node cdc78ea3260675f4e5811b27c96e432c2d957ece [2607:fad8:4:6::37]:4222 age -9221017427 [expired]
    Node c5517ecdb27cdee4733ed36b43a0ed2eee98aa43 [2607:fad8:0:1::]:4228 age -9221017427 [expired]
    Node c45923f7eb489377cb2eed19704c0658b40ed596 [2001:638:a01:8063:499f:7b0f:d28c:1a5b]:6254 age -9221017427 [expired]
    Node c31a379c5f69120502a388f041801c0b7debe136 [2001:41d0:303:4814::]:37231 age -9221017427 [expired]

