0000000000000000000000000000000000000000 count 8 age -9219734456 sec
    Node 1869543a5e3deda7d378cba879d31922eebd3daf [2607:5300:201:3000::29cc]:4250 age -9219734456 [expired]
    Node 1b54a15f281d6c562081d7ec184c02040b06fc3e [2607:fad8:0:1::3]:4242 age -9219734456 [expired]
    Node 1b3066644f6036b4e17e7b42d31c5234bccf5d44 [2607:fad8:0:1::]:4232 age -9219734456 [expired]
    Node 1bbaf62b3c5c50aba948c42db211231e79821828 [2a01:e0a:23c:12e0:8c3e:354f:f05b:382b]:7370 age -9219734456 [expired]
    Node 1d7e926fa6fdb3eeeae7cc760586db3dad934c79 [2607:fad8:0:1::]:4237 age -9219734456 [expired]
    Node 1f02f169ec3f8c96b8941d249ba98eb72418e27e [2601:2c7:c280:131e:3542:fab9:faa8:ffe7]:7380 age -9219734456 [expired]
    Node 1fca51cb13b0078178ad1645595caf09c31417a4 [2001:41d0:401:3100::2900]:4253 age -9219734456 [expired]
    Node 1fb8bdaedca103f17b33571d88a502ed3758016c [2001:41d0:401:3100::2900]:4247 age -9219734456 [expired]
8000000000000000000000000000000000000000 count 0 age -9219734456 sec

